,STATE,AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE,FIPS,E_TOTPOP,E_PCI,EP_UNEMP,EP_NOHSDP,EP_DISABL,EP_MINRTY,EP_MUNIT,EP_POV
4568,SD,SD: Buffalo County (46017),348.5,693.0,499.9,37,Incidence,10254,All Races,Male and Female,All Cancer Sites Combined,2014-2018,254.1,497.4,360.8,46017,2053.0,11471.0,18.1,20.4,16.0,87.7,4.3,39.2
4569,SD,SD: Buffalo County (46017),212.1,521.9,343.9,23,Mortality,10254,All Races,Male and Female,All Cancer Sites Combined,2014-2018,142.2,336.6,224.3,46017,2053.0,11471.0,18.1,20.4,16.0,87.7,4.3,39.2
4570,SD,SD: Butte County (46019),389.1,495.8,439.8,305,Incidence,50941,All Races,Male and Female,All Cancer Sites Combined,2014-2018,533.4,669.8,598.7,46019,10177.0,26702.0,3.8,9.4,16.0,8.4,4.4,12.2
4571,SD,SD: Butte County (46019),147.8,213.2,178.0,129,Mortality,50941,All Races,Male and Female,All Cancer Sites Combined,2014-2018,211.4,300.9,253.2,46019,10177.0,26702.0,3.8,9.4,16.0,8.4,4.4,12.2
4572,SD,SD: Campbell County (46021),244.0,531.2,364.3,42,Incidence,6938,All Races,Male and Female,All Cancer Sites Combined,2014-2018,436.3,818.3,605.4,46021,1435.0,39986.0,1.0,10.8,13.4,1.0,1.1,4.0
4573,SD,SD: Campbell County (46021),,,,,Mortality,6938,All Races,Male and Female,All Cancer Sites Combined,2014-2018,,,,46021,1435.0,39986.0,1.0,10.8,13.4,1.0,1.1,4.0
4574,SD,SD: Charles Mix County (46023),427.6,547.6,484.7,290,Incidence,46692,All Races,Male and Female,All Cancer Sites Combined,2014-2018,551.7,696.8,621.1,46023,9344.0,21787.0,6.8,12.1,14.9,37.0,3.4,20.2
4575,SD,SD: Charles Mix County (46023),153.9,225.1,186.7,126,Mortality,46692,All Races,Male and Female,All Cancer Sites Combined,2014-2018,224.8,321.3,269.9,46023,9344.0,21787.0,6.8,12.1,14.9,37.0,3.4,20.2
4576,SD,SD: Clark County (46025),428.9,617.7,516.2,139,Incidence,18340,All Races,Male and Female,All Cancer Sites Combined,2014-2018,637.2,894.9,757.9,46025,3673.0,30339.0,3.5,9.0,12.9,6.1,1.4,13.1
4577,SD,SD: Clark County (46025),124.0,227.7,169.0,51,Mortality,18340,All Races,Male and Female,All Cancer Sites Combined,2014-2018,207.0,365.6,278.1,46025,3673.0,30339.0,3.5,9.0,12.9,6.1,1.4,13.1
4578,SD,SD: Clay County (46027),475.7,598.4,534.4,321,Incidence,69599,All Races,Male and Female,All Cancer Sites Combined,2014-2018,412.1,514.5,461.2,46027,13925.0,26230.0,5.8,4.1,10.5,12.3,11.3,25.3
4579,SD,SD: Clay County (46027),145.6,215.2,177.8,111,Mortality,69599,All Races,Male and Female,All Cancer Sites Combined,2014-2018,131.2,192.1,159.5,46027,13925.0,26230.0,5.8,4.1,10.5,12.3,11.3,25.3
4580,SD,SD: Codington County (46029),434.4,500.2,466.4,837,Incidence,140072,All Races,Male and Female,All Cancer Sites Combined,2014-2018,557.7,639.4,597.5,46029,27993.0,29992.0,2.6,8.0,13.7,7.0,9.6,12.4
4581,SD,SD: Codington County (46029),149.3,188.0,167.8,315,Mortality,140072,All Races,Male and Female,All Cancer Sites Combined,2014-2018,200.7,251.1,224.9,46029,27993.0,29992.0,2.6,8.0,13.7,7.0,9.6,12.4
4582,SD,SD: Corson County (46031),222.4,387.9,296.9,57,Incidence,20838,All Races,Male and Female,All Cancer Sites Combined,2014-2018,207.2,354.4,273.5,46031,4168.0,15984.0,26.4,16.9,11.3,70.9,0.1,44.3
4583,SD,SD: Corson County (46031),149.7,294.6,213.5,39,Mortality,20838,All Races,Male and Female,All Cancer Sites Combined,2014-2018,133.1,255.9,187.2,46031,4168.0,15984.0,26.4,16.9,11.3,70.9,0.1,44.3
4584,SD,SD: Custer County (46033),322.4,425.4,370.6,284,Incidence,43053,All Races,Male and Female,All Cancer Sites Combined,2014-2018,585.2,741.0,659.7,46033,8573.0,30439.0,3.4,5.9,15.8,9.5,3.1,13.1
4585,SD,SD: Custer County (46033),100.4,154.3,124.3,104,Mortality,43053,All Races,Male and Female,All Cancer Sites Combined,2014-2018,197.4,292.7,241.6,46033,8573.0,30439.0,3.4,5.9,15.8,9.5,3.1,13.1
4586,SD,SD: Davison County (46035),445.5,527.4,485.1,612,Incidence,99548,All Races,Male and Female,All Cancer Sites Combined,2014-2018,567.0,665.5,614.8,46035,19901.0,29342.0,3.0,8.3,14.1,9.0,13.5,12.8
4587,SD,SD: Davison County (46035),138.3,182.4,159.1,230,Mortality,99548,All Races,Male and Female,All Cancer Sites Combined,2014-2018,202.1,262.9,231.0,46035,19901.0,29342.0,3.0,8.3,14.1,9.0,13.5,12.8
4588,SD,SD: Day County (46037),409.5,556.3,478.2,213,Incidence,27509,All Races,Male and Female,All Cancer Sites Combined,2014-2018,673.8,885.6,774.3,46037,5506.0,28873.0,1.9,10.4,10.9,13.8,1.8,19.2
4589,SD,SD: Day County (46037),117.2,198.2,153.0,74,Mortality,27509,All Races,Male and Female,All Cancer Sites Combined,2014-2018,211.2,337.7,269.0,46037,5506.0,28873.0,1.9,10.4,10.9,13.8,1.8,19.2
4590,SD,SD: Deuel County (46039),376.9,535.3,450.2,145,Incidence,21559,All Races,Male and Female,All Cancer Sites Combined,2014-2018,567.6,791.4,672.6,46039,4306.0,29281.0,2.0,9.2,11.9,3.2,2.4,9.8
4591,SD,SD: Deuel County (46039),125.1,218.3,165.9,58,Mortality,21559,All Races,Male and Female,All Cancer Sites Combined,2014-2018,204.3,347.8,269.0,46039,4306.0,29281.0,2.0,9.2,11.9,3.2,2.4,9.8
4592,SD,SD: Dewey County (46041),362.2,538.8,444.3,109,Incidence,28940,All Races,Male and Female,All Cancer Sites Combined,2014-2018,309.3,454.3,376.6,46041,5779.0,16967.0,22.1,14.4,9.8,79.8,3.4,30.2
4593,SD,SD: Dewey County (46041),145.7,267.0,199.9,47,Mortality,28940,All Races,Male and Female,All Cancer Sites Combined,2014-2018,119.3,216.0,162.4,46041,5779.0,16967.0,22.1,14.4,9.8,79.8,3.4,30.2
4594,SD,SD: Douglas County (46043),444.4,685.9,555.0,111,Incidence,14652,All Races,Male and Female,All Cancer Sites Combined,2014-2018,623.2,912.3,757.6,46043,2930.0,29458.0,1.1,12.4,12.6,5.3,4.1,7.4
4595,SD,SD: Douglas County (46043),92.6,206.4,140.0,38,Mortality,14652,All Races,Male and Female,All Cancer Sites Combined,2014-2018,183.5,356.0,259.4,46043,2930.0,29458.0,1.1,12.4,12.6,5.3,4.1,7.4
4596,SD,SD: Edmunds County (46045),441.1,628.8,528.2,149,Incidence,19685,All Races,Male and Female,All Cancer Sites Combined,2014-2018,640.3,888.7,756.9,46045,3940.0,32492.0,2.6,9.7,9.9,3.3,0.5,5.5
4597,SD,SD: Edmunds County (46045),70.4,149.3,103.3,33,Mortality,19685,All Races,Male and Female,All Cancer Sites Combined,2014-2018,115.4,235.4,167.6,46045,3940.0,32492.0,2.6,9.7,9.9,3.3,0.5,5.5
4598,SD,SD: Fall River County (46047),424.7,553.1,485.0,294,Incidence,33869,All Races,Male and Female,All Cancer Sites Combined,2014-2018,771.7,973.2,868.1,46047,6774.0,27266.0,1.8,7.7,19.0,15.1,5.2,13.8
4599,SD,SD: Fall River County (46047),148.2,220.7,180.8,120,Mortality,33869,All Races,Male and Female,All Cancer Sites Combined,2014-2018,293.8,423.7,354.3,46047,6774.0,27266.0,1.8,7.7,19.0,15.1,5.2,13.8
4600,SD,SD: Faulk County (46049),383.2,616.0,488.1,86,Incidence,11582,All Races,Male and Female,All Cancer Sites Combined,2014-2018,593.9,917.0,742.5,46049,2322.0,29065.0,0.4,7.2,13.7,5.0,1.4,12.8
4601,SD,SD: Faulk County (46049),95.2,214.7,143.9,31,Mortality,11582,All Races,Male and Female,All Cancer Sites Combined,2014-2018,181.9,379.9,267.7,46049,2322.0,29065.0,0.4,7.2,13.7,5.0,1.4,12.8
4602,SD,SD: Grant County (46051),405.5,530.5,464.5,248,Incidence,36003,All Races,Male and Female,All Cancer Sites Combined,2014-2018,605.8,780.1,688.8,46051,7217.0,31453.0,1.0,9.2,12.8,7.3,3.3,7.8
4603,SD,SD: Grant County (46051),112.0,178.4,141.8,81,Mortality,36003,All Races,Male and Female,All Cancer Sites Combined,2014-2018,178.7,279.6,225.0,46051,7217.0,31453.0,1.0,9.2,12.8,7.3,3.3,7.8
4604,SD,SD: Gregory County (46053),359.3,523.0,434.8,142,Incidence,20971,All Races,Male and Female,All Cancer Sites Combined,2014-2018,570.3,798.1,677.1,46053,4201.0,27579.0,1.1,10.7,13.1,12.0,3.5,13.9
4605,SD,SD: Gregory County (46053),136.7,231.7,178.4,69,Mortality,20971,All Races,Male and Female,All Cancer Sites Combined,2014-2018,256.0,416.4,329.0,46053,4201.0,27579.0,1.1,10.7,13.1,12.0,3.5,13.9
4606,SD,SD: Haakon County (46055),353.8,595.4,460.7,75,Incidence,9404,All Races,Male and Female,All Cancer Sites Combined,2014-2018,627.3,999.7,797.5,46055,2082.0,24426.0,2.6,9.6,16.4,6.3,3.8,13.3
4607,SD,SD: Haakon County (46055),91.0,233.9,147.7,24,Mortality,9404,All Races,Male and Female,All Cancer Sites Combined,2014-2018,163.5,379.7,255.2,46055,2082.0,24426.0,2.6,9.6,16.4,6.3,3.8,13.3
4608,SD,SD: Hamlin County (46057),388.6,538.6,458.9,163,Incidence,29915,All Races,Male and Female,All Cancer Sites Combined,2014-2018,464.4,635.2,544.9,46057,6000.0,27777.0,2.0,8.7,9.5,6.3,1.3,5.8
4609,SD,SD: Hamlin County (46057),112.0,194.7,148.8,58,Mortality,29915,All Races,Male and Female,All Cancer Sites Combined,2014-2018,147.2,250.6,193.9,46057,6000.0,27777.0,2.0,8.7,9.5,6.3,1.3,5.8
4610,SD,SD: Hand County (46059),382.7,585.0,475.2,119,Incidence,16436,All Races,Male and Female,All Cancer Sites Combined,2014-2018,599.8,866.4,724.0,46059,3301.0,33865.0,0.7,6.3,13.2,2.2,6.3,9.0
4611,SD,SD: Hand County (46059),86.1,186.5,127.9,39,Mortality,16436,All Races,Male and Female,All Cancer Sites Combined,2014-2018,168.7,324.4,237.3,46059,3301.0,33865.0,0.7,6.3,13.2,2.2,6.3,9.0
4612,SD,SD: Hanson County (46061),442.9,695.1,558.8,94,Incidence,16964,All Races,Male and Female,All Cancer Sites Combined,2014-2018,447.8,678.1,554.1,46061,3397.0,25039.0,1.2,7.1,12.6,0.4,0.2,6.7
4613,SD,SD: Hanson County (46061),215.2,412.1,302.6,44,Mortality,16964,All Races,Male and Female,All Cancer Sites Combined,2014-2018,188.5,348.2,259.4,46061,3397.0,25039.0,1.2,7.1,12.6,0.4,0.2,6.7
4614,SD,SD: Harding County (46063),159.8,432.8,271.5,20,Incidence,6278,All Races,Male and Female,All Cancer Sites Combined,2014-2018,194.6,492.0,318.6,46063,1311.0,31599.0,2.3,7.5,8.3,9.0,1.3,8.5
4615,SD,SD: Harding County (46063),,,,,Mortality,6278,All Races,Male and Female,All Cancer Sites Combined,2014-2018,,,,46063,1311.0,31599.0,2.3,7.5,8.3,9.0,1.3,8.5
4616,SD,SD: Hughes County (46065),445.5,532.7,487.6,533,Incidence,88139,All Races,Male and Female,All Cancer Sites Combined,2014-2018,554.5,658.3,604.7,46065,17617.0,33810.0,2.1,7.7,12.1,17.3,12.3,11.2
4617,SD,SD: Hughes County (46065),119.8,166.8,141.7,157,Mortality,88139,All Races,Male and Female,All Cancer Sites Combined,2014-2018,151.4,208.3,178.1,46065,17617.0,33810.0,2.1,7.7,12.1,17.3,12.3,11.2
4618,SD,SD: Hutchinson County (46067),410.8,539.9,471.8,257,Incidence,36474,All Races,Male and Female,All Cancer Sites Combined,2014-2018,621.1,796.2,704.6,46067,7315.0,27995.0,3.9,12.3,15.1,5.3,3.1,10.5
4619,SD,SD: Hutchinson County (46067),107.0,171.5,135.9,93,Mortality,36474,All Races,Male and Female,All Cancer Sites Combined,2014-2018,205.8,312.4,255.0,46067,7315.0,27995.0,3.9,12.3,15.1,5.3,3.1,10.5
4620,SD,SD: Hyde County (46069),372.0,700.2,515.0,56,Incidence,6680,All Races,Male and Female,All Cancer Sites Combined,2014-2018,633.3,1088.6,838.3,46069,1331.0,31692.0,1.9,7.8,9.5,15.3,0.4,14.4
4621,SD,SD: Hyde County (46069),78.9,227.7,133.8,19,Mortality,6680,All Races,Male and Female,All Cancer Sites Combined,2014-2018,171.2,444.2,284.4,46069,1331.0,31692.0,1.9,7.8,9.5,15.3,0.4,14.4
4622,SD,SD: Jackson County (46071),331.5,545.6,428.9,71,Incidence,16375,All Races,Male and Female,All Cancer Sites Combined,2014-2018,338.6,546.9,433.6,46071,3287.0,13595.0,8.4,17.3,12.3,60.9,3.2,47.7
4623,SD,SD: Jackson County (46071),125.0,259.7,183.1,34,Mortality,16375,All Races,Male and Female,All Cancer Sites Combined,2014-2018,143.8,290.1,207.6,46071,3287.0,13595.0,8.4,17.3,12.3,60.9,3.2,47.7
4624,SD,SD: Jerauld County (46073),322.6,558.6,427.0,73,Incidence,10116,All Races,Male and Female,All Cancer Sites Combined,2014-2018,565.6,907.3,721.6,46073,2029.0,38650.0,0.3,11.3,12.5,3.8,3.4,8.3
4625,SD,SD: Jerauld County (46073),98.6,229.8,151.1,31,Mortality,10116,All Races,Male and Female,All Cancer Sites Combined,2014-2018,208.2,435.0,306.4,46073,2029.0,38650.0,0.3,11.3,12.5,3.8,3.4,8.3
4626,SD,SD: Jones County (46075),376.7,782.5,549.0,39,Incidence,4654,All Races,Male and Female,All Cancer Sites Combined,2014-2018,595.9,1145.6,838.0,46075,735.0,28850.0,4.9,6.0,9.4,1.4,0.9,10.6
4627,SD,SD: Jones County (46075),107.7,330.8,189.8,16,Mortality,4654,All Races,Male and Female,All Cancer Sites Combined,2014-2018,196.5,558.3,343.8,46075,735.0,28850.0,4.9,6.0,9.4,1.4,0.9,10.6
4628,SD,SD: Kingsbury County (46077),532.4,705.4,613.8,235,Incidence,24832,All Races,Male and Female,All Cancer Sites Combined,2014-2018,829.2,1075.4,946.4,46077,4967.0,32259.0,0.8,8.7,11.9,3.1,3.0,9.5
4629,SD,SD: Kingsbury County (46077),149.2,243.2,191.1,79,Mortality,24832,All Races,Male and Female,All Cancer Sites Combined,2014-2018,251.9,396.5,318.1,46077,4967.0,32259.0,0.8,8.7,11.9,3.1,3.0,9.5
4630,SD,SD: Lake County (46079),392.0,489.6,438.6,381,Incidence,62877,All Races,Male and Female,All Cancer Sites Combined,2014-2018,546.6,670.0,605.9,46079,12574.0,31574.0,4.2,7.7,11.6,6.4,7.0,12.4
4631,SD,SD: Lake County (46079),119.0,172.1,143.4,132,Mortality,62877,All Races,Male and Female,All Cancer Sites Combined,2014-2018,175.6,249.0,209.9,46079,12574.0,31574.0,4.2,7.7,11.6,6.4,7.0,12.4
4632,SD,SD: Lawrence County (46081),372.1,437.3,403.6,701,Incidence,126280,All Races,Male and Female,All Cancer Sites Combined,2014-2018,514.8,597.8,555.1,46081,25234.0,31744.0,2.6,6.4,15.8,8.9,10.3,11.8
4633,SD,SD: Lawrence County (46081),120.7,157.4,138.0,249,Mortality,126280,All Races,Male and Female,All Cancer Sites Combined,2014-2018,173.4,223.3,197.2,46081,25234.0,31744.0,2.6,6.4,15.8,8.9,10.3,11.8
4634,SD,SD: Lincoln County (46083),412.6,464.3,437.9,1186,Incidence,274573,All Races,Male and Female,All Cancer Sites Combined,2014-2018,407.7,457.2,431.9,46083,54914.0,39797.0,2.2,5.2,7.4,6.7,11.5,3.7
4635,SD,SD: Lincoln County (46083),104.8,132.5,118.1,306,Mortality,274573,All Races,Male and Female,All Cancer Sites Combined,2014-2018,99.3,124.7,111.4,46083,54914.0,39797.0,2.2,5.2,7.4,6.7,11.5,3.7
4636,SD,SD: Lyman County (46085),349.6,533.6,434.2,99,Incidence,19319,All Races,Male and Female,All Cancer Sites Combined,2014-2018,416.5,623.9,512.4,46085,3869.0,22097.0,6.7,9.9,10.4,43.9,2.5,22.0
4637,SD,SD: Lyman County (46085),137.7,259.2,191.0,44,Mortality,19319,All Races,Male and Female,All Cancer Sites Combined,2014-2018,165.5,305.8,227.8,46085,3869.0,22097.0,6.7,9.9,10.4,43.9,2.5,22.0
4638,SD,SD: Marshall County (46091),282.8,421.8,346.7,118,Incidence,24248,All Races,Male and Female,All Cancer Sites Combined,2014-2018,402.8,582.8,486.6,46091,4895.0,31307.0,1.5,7.8,11.0,17.8,1.1,8.3
4639,SD,SD: Marshall County (46091),87.7,169.3,123.0,43,Mortality,24248,All Races,Male and Female,All Cancer Sites Combined,2014-2018,128.3,238.9,177.3,46091,4895.0,31307.0,1.5,7.8,11.0,17.8,1.1,8.3
4640,SD,SD: McCook County (46087),470.3,632.0,546.4,200,Incidence,27701,All Races,Male and Female,All Cancer Sites Combined,2014-2018,625.4,829.3,722.0,46087,5511.0,28032.0,3.8,12.3,10.4,5.9,1.8,10.0
4641,SD,SD: McCook County (46087),182.1,284.0,228.4,90,Mortality,27701,All Races,Male and Female,All Cancer Sites Combined,2014-2018,261.3,399.4,324.9,46087,5511.0,28032.0,3.8,12.3,10.4,5.9,1.8,10.0
4642,SD,SD: McPherson County (46089),412.3,661.1,524.8,98,Incidence,12035,All Races,Male and Female,All Cancer Sites Combined,2014-2018,661.1,992.4,814.3,46089,2364.0,27240.0,8.1,16.5,17.2,4.8,1.9,15.4
4643,SD,SD: McPherson County (46089),84.6,198.2,130.3,33,Mortality,12035,All Races,Male and Female,All Cancer Sites Combined,2014-2018,188.7,385.1,274.2,46089,2364.0,27240.0,8.1,16.5,17.2,4.8,1.9,15.4
4644,SD,SD: Meade County (46093),367.8,434.6,400.1,608,Incidence,136975,All Races,Male and Female,All Cancer Sites Combined,2014-2018,409.3,480.6,443.9,46093,27424.0,28654.0,1.4,5.5,12.5,12.2,4.3,7.4
4645,SD,SD: Meade County (46093),153.1,197.4,174.1,261,Mortality,136975,All Races,Male and Female,All Cancer Sites Combined,2014-2018,168.1,215.1,190.5,46093,27424.0,28654.0,1.4,5.5,12.5,12.2,4.3,7.4
4646,SD,SD: Mellette County (46095),331.5,609.1,454.9,49,Incidence,10265,All Races,Male and Female,All Cancer Sites Combined,2014-2018,353.1,631.1,477.4,46095,2055.0,13538.0,8.2,18.9,11.1,59.5,0.0,48.3
4647,SD,SD: Mellette County (46095),149.8,346.1,232.8,26,Mortality,10265,All Races,Male and Female,All Cancer Sites Combined,2014-2018,165.5,371.1,253.3,46095,2055.0,13538.0,8.2,18.9,11.1,59.5,0.0,48.3
4648,SD,SD: Miner County (46097),410.0,670.2,527.4,83,Incidence,11121,All Races,Male and Female,All Cancer Sites Combined,2014-2018,594.5,925.2,746.3,46097,2229.0,27570.0,2.6,11.9,13.1,4.8,1.5,9.1
4649,SD,SD: Miner County (46097),148.6,311.2,217.4,38,Mortality,11121,All Races,Male and Female,All Cancer Sites Combined,2014-2018,241.8,469.0,341.7,46097,2229.0,27570.0,2.6,11.9,13.1,4.8,1.5,9.1
4650,SD,SD: Minnehaha County (46099),506.8,537.1,521.8,4931,Incidence,931059,All Races,Male and Female,All Cancer Sites Combined,2014-2018,514.9,544.6,529.6,46099,186749.0,30471.0,3.2,7.8,10.3,17.2,19.7,10.8
4651,SD,SD: Minnehaha County (46099),162.9,180.5,171.6,1593,Mortality,931059,All Races,Male and Female,All Cancer Sites Combined,2014-2018,162.8,179.7,171.1,46099,186749.0,30471.0,3.2,7.8,10.3,17.2,19.7,10.8
4652,SD,SD: Moody County (46101),326.0,448.3,383.2,169,Incidence,32392,All Races,Male and Female,All Cancer Sites Combined,2014-2018,446.0,606.6,521.7,46101,6506.0,29142.0,4.5,9.4,11.2,23.0,2.9,14.9
4653,SD,SD: Moody County (46101),100.0,174.7,133.2,57,Mortality,32392,All Races,Male and Female,All Cancer Sites Combined,2014-2018,133.3,228.0,176.0,46101,6506.0,29142.0,4.5,9.4,11.2,23.0,2.9,14.9
4654,SD,SD: Pennington County (46103),413.2,446.1,429.4,2881,Incidence,547162,All Races,Male and Female,All Cancer Sites Combined,2014-2018,507.5,546.1,526.5,46103,109294.0,30518.0,3.8,6.2,13.9,19.8,11.6,13.4
4655,SD,SD: Pennington County (46103),145.9,165.4,155.4,1055,Mortality,547162,All Races,Male and Female,All Cancer Sites Combined,2014-2018,181.4,204.8,192.8,46103,109294.0,30518.0,3.8,6.2,13.9,19.8,11.6,13.4
4656,SD,SD: Perkins County (46105),246.7,424.4,325.9,70,Incidence,14841,All Races,Male and Female,All Cancer Sites Combined,2014-2018,367.7,595.9,471.7,46105,2907.0,33065.0,3.2,6.2,14.9,4.5,3.6,11.8
4657,SD,SD: Perkins County (46105),118.6,236.3,168.6,44,Mortality,14841,All Races,Male and Female,All Cancer Sites Combined,2014-2018,215.4,398.0,296.5,46105,2907.0,33065.0,3.2,6.2,14.9,4.5,3.6,11.8
4658,SD,SD: Potter County (46107),355.9,595.7,463.1,91,Incidence,11277,All Races,Male and Female,All Cancer Sites Combined,2014-2018,649.7,990.8,807.0,46107,2326.0,31467.0,0.8,8.6,13.1,7.3,0.3,7.1
4659,SD,SD: Potter County (46107),84.7,187.8,125.0,33,Mortality,11277,All Races,Male and Female,All Cancer Sites Combined,2014-2018,201.4,411.0,292.6,46107,2326.0,31467.0,0.8,8.6,13.1,7.3,0.3,7.1
4660,SD,SD: Roberts County (46109),344.5,449.6,394.4,256,Incidence,51322,All Races,Male and Female,All Cancer Sites Combined,2014-2018,439.6,563.8,498.8,46109,10285.0,26537.0,6.1,11.5,11.1,43.1,3.4,18.8
4661,SD,SD: Roberts County (46109),134.7,198.7,164.2,120,Mortality,51322,All Races,Male and Female,All Cancer Sites Combined,2014-2018,193.9,279.6,233.8,46109,10285.0,26537.0,6.1,11.5,11.1,43.1,3.4,18.8
4662,SD,SD: Sanborn County (46111),382.3,631.8,495.0,76,Incidence,11884,All Races,Male and Female,All Cancer Sites Combined,2014-2018,503.9,800.4,639.5,46111,2388.0,32404.0,3.2,8.4,11.8,5.8,1.0,10.3
4663,SD,SD: Sanborn County (46111),88.7,218.6,141.9,24,Mortality,11884,All Races,Male and Female,All Cancer Sites Combined,2014-2018,129.4,300.5,202.0,46111,2388.0,32404.0,3.2,8.4,11.8,5.8,1.0,10.3
4664,SD,SD: Shannon County (46113),367.2,496.6,428.6,200,Incidence,71711,All Races,Male and Female,All Cancer Sites Combined,2014-2018,241.6,320.3,278.9,46113,,,,,,,,
4665,SD,SD: Shannon County (46113),171.5,270.2,217.2,89,Mortality,71711,All Races,Male and Female,All Cancer Sites Combined,2014-2018,99.7,152.7,124.1,46113,,,,,,,,
4666,SD,SD: Spink County (46115),460.6,608.6,530.5,238,Incidence,32694,All Races,Male and Female,All Cancer Sites Combined,2014-2018,638.4,826.6,728.0,46115,6543.0,33597.0,2.2,9.0,12.9,6.2,5.3,9.5
4667,SD,SD: Spink County (46115),114.0,188.6,147.4,73,Mortality,32694,All Races,Male and Female,All Cancer Sites Combined,2014-2018,175.0,280.7,223.3,46115,6543.0,33597.0,2.2,9.0,12.9,6.2,5.3,9.5
4668,SD,SD: Stanley County (46117),347.4,544.0,436.8,89,Incidence,14968,All Races,Male and Female,All Cancer Sites Combined,2014-2018,477.5,731.7,594.6,46117,2997.0,35936.0,1.6,5.9,8.8,15.7,6.2,4.7
4669,SD,SD: Stanley County (46117),118.5,241.7,171.1,36,Mortality,14968,All Races,Male and Female,All Cancer Sites Combined,2014-2018,168.5,333.0,240.5,46117,2997.0,35936.0,1.6,5.9,8.8,15.7,6.2,4.7
4670,SD,SD: Sully County (46119),166.5,405.5,265.0,27,Incidence,6991,All Races,Male and Female,All Cancer Sites Combined,2014-2018,254.5,561.9,386.2,46119,1331.0,42276.0,0.6,4.7,8.9,4.6,3.1,4.4
4671,SD,SD: Sully County (46119),73.4,224.1,129.5,16,Mortality,6991,All Races,Male and Female,All Cancer Sites Combined,2014-2018,130.8,371.7,228.9,46119,1331.0,42276.0,0.6,4.7,8.9,4.6,3.1,4.4
4672,SD,SD: Todd County (46121),381.9,543.0,457.7,143,Incidence,50747,All Races,Male and Female,All Cancer Sites Combined,2014-2018,237.5,331.9,281.8,46121,10146.0,10931.0,13.2,22.1,9.1,91.8,6.4,55.1
4673,SD,SD: Todd County (46121),193.1,313.6,248.5,77,Mortality,50747,All Races,Male and Female,All Cancer Sites Combined,2014-2018,119.7,189.6,151.7,46121,10146.0,10931.0,13.2,22.1,9.1,91.8,6.4,55.1
4674,SD,SD: Tripp County (46123),382.0,521.1,447.0,194,Incidence,27360,All Races,Male and Female,All Cancer Sites Combined,2014-2018,612.8,816.2,709.1,46123,5468.0,26242.0,3.5,9.4,9.9,18.3,3.5,19.9
